slug,nom_reel,code_postal,code_insee,pop2012,surface,long_deg,lat_deg
bocognano,Bocognano,20136,2A040,500,71.12,9.05668,42.0812
vero,Vero,20172,2A345,500,23.39,8.93251,42.0631
lopigna,Lopigna,20139,2A144,100,19.53,8.84334,42.1012
arro,Arro,20151,2A022,100,8.84,8.8139,42.0928
casaglione,Casaglione,20111,2A070,400,14.73,8.78806,42.0678
ambiegna,Ambiegna,20151,2A014,100,6.12,8.79251,42.0839
coggia,Coggia,20160-20118,2A090,900,31.33,8.7489,42.1231
orto,Orto,20125,2A196,100,16.21,8.93251,42.1867
poggiolo,Poggiolo,20125-20160,2A240,100,12.15,8.90973,42.177
soccia,Soccia,20125,2A282,100,28.27,8.91112,42.1898
marignana,Marignana,20141,2A154,100,55.09,8.80084,42.2331
renno,Renno,20160,2A258,100,12.62,8.8264,42.2106
bastelica,Bastelica,20119,2A031,500,127.69,9.05084,42.002
peri,Peri,20167,2A209,1600,23.65,8.92084,42.0042
ucciani,Ucciani,20133,2A330,500,28.36,8.97862,42.0445
carbuccia,Carbuccia,20133,2A062,300,14.35,8.95362,42.0409
sarrola-carcopino,Sarrola-Carcopino,20167,2A271,1900,27.01,8.84279,42.0275
tavaco,Tavaco,20167,2A323,300,10.83,8.89806,42.0364
cannelle,Cannelle,20151,2A060,0,3.41,8.82056,42.0495
sari-d-orcino,Sari-d'Orcino,20151,2A270,300,22.09,8.82751,42.06
calcatoggio,Calcatoggio,20111,2A048,500,22.65,8.76723,42.0284
valle-di-mezzana,Valle-di-Mezzana,20167,2A336,300,6.99,8.82501,42.0256
appietto,Appietto,20167,2A017,1400,34.41,8.76806,42.0139
sant-andrea-d-orcino,Sant'Andréa-d'Orcino,20151,2A295,100,8.75,8.8089,42.0464
letia,Letia,20160,2A141,100,36.44,8.84751,42.1903
piana,Piana,20115,2A212,400,62.63,8.6364,42.2392
palneca,Palneca,20134,2A200,200,43.81,9.17334,41.9698
ciamannacce,Ciamannacce,20134,2A089,100,25.11,9.14751,41.952
cozzano,Cozzano,20148,2A099,300,25.59,9.15473,41.9345
tasso,Tasso,20134,2A322,100,16.67,9.10445,41.9448
sampolo,Sampolo,20134,2A268,100,7.14,9.12362,41.9423
tolla,Tolla,20117,2A326,100,25.45,8.97223,41.9753
ocana,Ocana,20117,2A181,500,26.06,8.93445,41.9595
cuttoli-corticchiato,Cuttoli-Corticchiato,20167,2A103,1900,30.37,8.9064,41.9887
afa,Afa,20167,2A001,2700,11.84,8.79556,41.9839
alata,Alata,20167,2A006,3000,30.37,8.74306,41.977
villanova,Villanova,20167,2A351,400,11.25,8.66779,41.9595
osani,Osani,20147,2A197,100,51.53,8.63223,42.3234
corrano,Corrano,20168,2A094,100,12.69,9.06445,41.8898
zicavo,Zicavo,20132,2A359,200,93.02,9.13029,41.9073
guitera-les-bains,Guitera-les-Bains,20153,2A133,100,14.75,9.08668,41.9139
santa-maria-siche,Santa-Maria-Siché,20190,2A312,400,10.67,8.97834,41.8762
quasquara,Quasquara,20142,2A253,100,6.11,9.01084,41.9006
zevaco,Zévaco,20173,2A358,100,10.04,9.04945,41.8925
campo,Campo,20142,2A056,100,3.3,9.00445,41.8914
frasseto,Frasseto,20157,2A119,100,16.61,9.02223,41.8962
cauro,Cauro,20117,2A085,1300,27.9,8.9139,41.917
eccica-suarella,Eccica-Suarella,20117,2A104,900,14.47,8.9064,41.9228
bastelicaccia,Bastelicaccia,20129,2A032,3200,18.21,8.8239,41.9239
ajaccio,Ajaccio,20000-20090,2A004,65200,82.03,8.7364,41.9256
sari-solenzara,Sari-Solenzara,20145,2A269,1200,73.85,9.37334,41.835
olivese,Olivese,20140,2A186,300,29.64,9.05695,41.8456
forciolo,Forciolo,20190,2A117,100,6.88,9.00945,41.8542
azilone-ampaza,Azilone-Ampaza,20190,2A026,100,7.96,9.01418,41.8642
zigliara,Zigliara,20190,2A360,100,12.85,8.9939,41.8464
argiusta-moriccio,Argiusta-Moriccio,20140,2A021,100,10.3,9.02334,41.815
cardo-torgia,Cardo-Torgia,20190,2A064,0,3.88,8.9789,41.8689
grosseto-prugna,Grosseto-Prugna,20128-20166,2A130,2600,31.56,8.96362,41.8714
cognocoli-monticchi,Cognocoli-Monticchi,20123,2A091,200,35.77,8.90584,41.8284
guarguale,Guargualé,20128,2A132,100,10.61,8.92695,41.8364
urbalacone,Urbalacone,20128,2A331,100,8.25,8.94834,41.837
albitreccia,Albitreccia,20128,2A008,1500,45.76,8.94195,41.8628
pietrosella,Pietrosella,20166,2A228,1200,35.23,8.84612,41.8367
conca,Conca,20135,2A092,1000,77.96,9.33334,41.735
quenza,Quenza,20122,2A254,200,95.67,9.1389,41.7662
zonza,Zonza,20124-20144,2A362,2200,134.46,9.17056,41.7495
serra-di-scopamene,Serra-di-Scopamène,20127,2A278,100,20.42,9.09918,41.7539
sorbollano,Sorbollano,20152,2A285,100,7.7,9.10945,41.752
aullene,Aullène,20116,2A024,200,40.92,9.08084,41.7723
zerubia,Zérubia,20116,2A357,0,13.18,9.07556,41.7528
petreto-bicchisano,Petreto-Bicchisano,20140,2A211,600,39.27,8.98029,41.7834
moca-croce,Moca-Croce,20140,2A160,200,27.75,9.01251,41.8084
pila-canale,Pila-Canale,20123,2A232,300,18.8,8.90973,41.8128
coti-chiavari,Coti-Chiavari,20138,2A098,700,63.33,8.77112,41.7725
lecci,Lecci,20137,2A139,1200,27.41,9.31751,41.6792
san-gavino-di-carbini,San-Gavino-di-Carbini,20170,2A300,1000,47.88,9.14779,41.7217
levie,Levie,20170,2A142,800,85.85,9.12306,41.7039
olmiccia,Olmiccia,20112,2A191,100,11.22,9.06001,41.6931
sainte-lucie-de-tallano,Sainte-Lucie-de-Tallano,20112,2A308,400,25.57,9.06418,41.6978
altagene,Altagène,20112,2A011,100,4.77,9.07001,41.7064
cargiaca,Cargiaca,20164,2A066,100,7.87,9.04918,41.7323
loreto-di-tallano,Loreto-di-Tallano,20165,2A146,0,6.93,9.03695,41.72
mela,Mela,20112,2A158,0,4.63,9.0939,41.6959
zoza,Zoza,20112,2A363,100,5.05,9.07029,41.7178
fozzano,Fozzano,20143,2A118,200,19.59,9.00056,41.6975
santa-maria-figaniella,Santa-Maria-Figaniella,20143,2A310,100,13.09,9.00501,41.7073
casalabriva,Casalabriva,20140,2A071,200,15.92,8.93723,41.7531
olmeto,Olmeto,20113,2A189,1200,43.82,8.91834,41.7173
sollacaro,Sollacaro,20140,2A284,300,23.89,8.91223,41.7442
serra-di-ferro,Serra-di-Ferro,20140,2A276,400,32.77,8.7989,41.7298
carbini,Carbini,20170,2A061,100,16.47,9.14668,41.6789
arbellara,Arbellara,20110,2A018,100,11.29,8.99001,41.682
granace,Granace,20100,2A128,100,4.08,9.00723,41.647
viggianello,Viggianello,20110,2A349,600,17.03,8.95195,41.6809
propriano,Propriano,20110,2A249,3300,18.73,8.90417,41.675
porto-vecchio,Porto-Vecchio,20137,2A247,11100,168.65,9.27973,41.5909
foce,Foce,20100,2A115,100,20.75,9.0639,41.6309
sartene,Sartène,20100,2A272,3000,200.4,8.97362,41.6209
giuncheto,Giuncheto,20100,2A127,100,7.61,8.95417,41.587
grossa,Grossa,20100,2A129,100,18.36,8.87723,41.6098
bilia,Bilia,20100,2A038,0,7.43,8.90723,41.6253
belvedere-campomoro,Belvédère-Campomoro,20110,2A035,200,26.37,8.81501,41.6278
sotta,Sotta,20146,2A288,900,66.5,9.19501,41.5453
figari,Figari,20114,2A114,1200,100.22,9.12945,41.4881
pianottoli-caldarello,Pianottoli-Caldarello,20131,2A215,800,42.78,9.05612,41.4942
monacia-d-aullene,Monacia-d'Aullène,20171,2A163,500,39.85,9.01168,41.5134
bonifacio,Bonifacio,20169,2A041,2900,138.36,9.16056,41.3881
campana,Campana,20229,2B052,0,2.37,9.3514,42.3878
castineta,Castineta,20218,2B082,100,9.15,9.2989,42.4225
nocario,Nocario,20229,2B176,100,3.08,9.3514,42.3987
saliceto,Saliceto,20218,2B267,100,12.54,9.29473,42.3995
gavignano,Gavignano,20218,2B122,0,10.94,9.28723,42.4181
poggio-marinaccio,Poggio-Marinaccio,20237,2B241,0,2.83,9.35362,42.4353
quercitello,Quercitello,20237,2B255,100,3.0,9.35029,42.4262
porta-2B,La Porta,20237,2B246,200,5.16,9.35279,42.4228
morosaglia,Morosaglia,20218,2B169,1100,24.45,9.30001,42.4353
aiti,Aiti,20244,2B003,0,12.17,9.2439,42.3992
piedigriggio,Piedigriggio,20218,2B220,100,10.43,9.17223,42.4478
prato-di-giovellina,Prato-di-Giovellina,20218,2B248,100,12.21,9.16362,42.4237
popolasca,Popolasca,20218,2B244,0,10.24,9.13251,42.4325
castiglione,Castiglione,20218,2B081,0,23.17,9.12862,42.4178
asco,Asco,20276,2B023,100,122.81,9.03251,42.4537
santa-maria-poggio,Santa-Maria-Poggio,20221,2B311,700,10.28,9.49529,42.3462
cervione,Cervione,20221,2B087,1600,11.45,9.49168,42.3317
san-giuliano,San-Giuliano,20230,2B303,600,23.93,9.49112,42.3145
valle-di-campoloro,Valle-di-Campoloro,20221,2B335,300,5.6,9.49418,42.3359
santa-reparata-di-moriani,Santa-Reparata-di-Moriani,20230,2B317,0,9.12,9.4489,42.3553
piedipartino,Piedipartino,20229,2B221,0,3.25,9.35862,42.3681
piedicroce,Piedicroce,20229,2B219,100,3.27,9.36751,42.3742
carpineto,Carpineto,20229,2B067,0,2.44,9.37945,42.3553
valle-d-orezza,Valle-d'Orezza,20229,2B338,0,3.93,9.39806,42.3678
parata,Parata,20229,2B202,0,2.83,9.4089,42.37
felce,Felce,20234,2B111,100,4.67,9.41695,42.3495
perelli,Perelli,20234,2B208,100,6.21,9.39251,42.3225
piobetta,Piobetta,20234,2B234,0,4.81,9.38334,42.3445
pietricaggio,Pietricaggio,20234,2B227,0,5.44,9.38945,42.3353
tarrano,Tarrano,20234,2B321,0,3.83,9.40168,42.35
rapaggio,Rapaggio,20229,2B256,0,2.56,9.39001,42.3725
stazzona,Stazzona,20229,2B291,0,1.39,9.37168,42.3714
valle-d-alesani,Valle-d'Alesani,20234,2B334,100,9.59,9.41529,42.3264
carcheto-brustico,Carcheto-Brustico,20229,2B063,0,5.19,9.36612,42.365
pie-d-orezza,Pie-d'Orezza,20229,2B222,0,5.79,9.35501,42.3723
san-lorenzo,San-Lorenzo,20244,2B304,200,10.15,9.29056,42.3842
carticasi,Carticasi,20244,2B068,0,12.8,9.29029,42.357
cambia,Cambia,20244,2B051,100,8.28,9.29334,42.3634
erone,Érone,20244,2B106,0,3.89,9.27056,42.3723
lano,Lano,20244,2B137,0,8.15,9.24751,42.3828
rusio,Rusio,20244,2B264,100,8.58,9.26084,42.3617
tralonca,Tralonca,20250,2B329,100,15.7,9.20668,42.3434
omessa,Omessa,20236,2B193,600,24.4,9.19945,42.37
castirla,Castirla,20236,2B083,200,24.32,9.1439,42.3728
soveria,Soveria,20250,2B289,100,11.73,9.16418,42.3595
corscia,Corscia,20224,2B095,200,58.99,9.04251,42.3548
manso,Manso,20245,2B153,100,121.02,8.79251,42.3659
galeria,Galéria,20245,2B121,300,135.16,8.64862,42.4095
canale-di-verde,Canale-di-Verde,20230,2B057,300,14.61,9.47973,42.2745
ortale,Ortale,20234,2B194,0,4.06,9.42334,42.3164
pietra-di-verde,Pietra-di-Verde,20230,2B225,100,8.79,9.45029,42.2984
sant-andrea-di-cotone,Sant'Andréa-di-Cotone,20221,2B293,200,8.91,9.47945,42.3134
campi,Campi,20270,2B053,0,4.9,9.42279,42.2717
linguizzetta,Linguizzetta,20230,2B143,1000,64.79,9.47306,42.2639
chiatra,Chiatra,20230,2B088,200,8.22,9.47556,42.292
pianello,Pianello,20272,2B213,100,16.73,9.36029,42.2898
matra,Matra,20270,2B155,100,6.49,9.39001,42.2806
moïta,Moïta,20270,2B161,100,5.71,9.41334,42.2787
novale,Novale,20234,2B179,100,4.88,9.41556,42.31
piazzali,Piazzali,20234,2B216,0,0.78,9.40862,42.3189
zuani,Zuani,20272,2B364,0,5.16,9.3464,42.2714
sermano,Sermano,20212,2B275,100,7.62,9.26751,42.3142
bustanico,Bustanico,20212,2B045,100,11.52,9.30029,42.3225
alzi,Alzi,20212,2B013,0,2.74,9.30195,42.3034
alando,Alando,20212,2B005,0,3.05,9.29056,42.3064
mazzola,Mazzola,20212,2B157,0,6.59,9.31056,42.3006
sant-andrea-di-bozio,Sant'Andréa-di-Bozio,20212,2B292,100,24.03,9.30279,42.2978
favalello,Favalello,20212,2B110,0,5.56,9.27168,42.2945
castellare-di-mercurio,Castellare-di-Mercurio,20212,2B078,0,6.12,9.24723,42.3106
santa-lucia-di-mercurio,Santa-Lucia-di-Mercurio,20250,2B306,100,23.79,9.22112,42.3262
corte,Corte,20250,2B096,6800,149.27,9.15056,42.3056
albertacce,Albertacce,20224,2B007,200,97.12,8.9839,42.3273
casamaccioli,Casamaccioli,20224,2B073,100,36.17,9.0014,42.3175
lozzi,Lozzi,20224,2B147,100,30.79,9.00334,42.345
calacuccia,Calacuccia,20224,2B047,300,18.77,9.01751,42.3359
tallone,Tallone,20270,2B320,300,68.17,9.41418,42.2314
tox,Tox,20270,2B328,100,14.79,9.43029,42.2514
giuncaggio,Giuncaggio,20251,2B126,100,16.15,9.36612,42.2167
pietraserena,Pietraserena,20251,2B226,100,6.72,9.34584,42.2353
ampriani,Ampriani,20272,2B015,0,2.29,9.35723,42.2542
pancheraccia,Pancheraccia,20251,2B201,200,14.35,9.3714,42.2189
zalana,Zalana,20272,2B356,100,13.2,9.37556,42.2606
erbajolo,Erbajolo,20212,2B105,100,15.45,9.28334,42.2642
focicchia,Focicchia,20212,2B116,0,7.11,9.29445,42.2506
altiani,Altiani,20251,2B012,100,18.29,9.2914,42.2373
piedicorte-di-gaggio,Piedicorte-di-Gaggio,20251,2B218,100,27.25,9.32862,42.2356
poggio-di-venaco,Poggio-di-Venaco,20250,2B238,200,13.28,9.1864,42.2581
riventosa,Riventosa,20250,2B260,200,6.03,9.18195,42.2514
venaco,Venaco,20231,2B341,800,53.72,9.17306,42.2325
santo-pietro-di-venaco,Santo-Pietro-di-Venaco,20250,2B315,200,7.96,9.17168,42.2459
casanova,Casanova,20250,2B074,400,9.89,9.17445,42.2545
antisanti,Antisanti,20270,2B016,400,47.95,9.34612,42.1673
pietroso,Pietroso,20242,2B229,300,25.76,9.27029,42.1567
rospigliani,Rospigliani,20242,2B263,100,9.82,9.23029,42.19
vezzani,Vezzani,20242,2B347,300,46.32,9.24668,42.1739
ersa,Ersa,20275,2B107,200,20.45,9.38001,42.975
vivario,Vivario,20219,2B354,500,79.28,9.17029,42.1731
muracciole,Muracciole,20219,2B171,0,14.06,9.18418,42.1698
aleria,Aléria,20270,2B009,2000,58.33,9.51306,42.1142
aghione,Aghione,20270,2B002,200,33.88,9.41751,42.1075
casevecchie,Casevecchie,20270,2B075,100,9.06,9.36029,42.1431
ghisoni,Ghisoni,20227,2B124,200,124.6,9.21112,42.1034
poggio-di-nazza,Poggio-di-Nazza,20240,2B236,200,32.79,9.29668,42.0559
lugo-di-nazza,Lugo-di-Nazza,20240,2B149,100,25.41,9.30084,42.0742
ghisonaccia,Ghisonaccia,20240,2B123,3500,68.25,9.40501,42.0164
serra-di-fiumorbo,Serra-di-Fiumorbo,20243,2B277,300,43.2,9.33612,41.985
prunelli-di-fiumorbo,Prunelli-di-Fiumorbo,20243,2B251,3200,37.41,9.32473,42.0106
san-gavino-di-fiumorbo,San-Gavino-di-Fiumorbo,20243,2B365,200,22.17,9.26862,41.9837
isolaccio-di-fiumorbo,Isolaccio-di-Fiumorbo,20243,2B135,400,40.89,9.28084,42.0023
ventiseri,Ventiseri,20240,2B342,2200,46.7,9.33251,41.9425
chisa,Chisa,20240,2B366,100,28.92,9.26362,41.9248
solaro,Solaro,20240,2B283,700,93.36,9.3264,41.9039
noceta,Noceta,20242,2B177,100,18.66,9.20918,42.1975
meria,Meria,20287,2B159,100,20.43,9.45279,42.927
tomino,Tomino,20248,2B327,200,5.8,9.44279,42.9459
morsiglia,Morsiglia,20238,2B170,100,13.34,9.36445,42.9456
centuri,Centuri,20238,2B086,200,8.3,9.36918,42.9603
rogliano,Rogliano,20247-20248,2B261,600,26.7,9.41834,42.9562
cagnano,Cagnano,20228,2B046,200,14.72,9.42973,42.8753
barrettali,Barrettali,20228,2B030,200,18.07,9.35529,42.877
pino,Pino,20228,2B233,200,7.04,9.3514,42.9081
luri,Luri,20228,2B152,700,27.53,9.40529,42.8967
pietracorbara,Pietracorbara,20233,2B224,600,26.15,9.42973,42.8464
sisco,Sisco,20233,2B281,900,24.96,9.43612,42.8159
olcani,Olcani,20217,2B184,100,14.25,9.37029,42.81
canari,Canari,20217,2B058,300,16.67,9.33001,42.8456
ogliastro,Ogliastro,20217,2B183,100,9.49,9.3364,42.8098
brando,Brando,20222,2B043,1600,22.22,9.47529,42.775
santa-maria-di-lota,Santa-Maria-di-Lota,20200,2B309,1900,13.2,9.43306,42.747
olmeta-di-capocorso,Olmeta-di-Capocorso,20217,2B187,100,21.57,9.3714,42.7687
nonza,Nonza,20217,2B178,100,8.04,9.34445,42.7848
bastia,Bastia,20200-20600,2B033,43500,19.38,9.44945,42.7
san-martino-di-lota,San-Martino-di-Lota,20200,2B305,2800,9.54,9.45529,42.7231
ville-di-pietrabugno,Ville-di-Pietrabugno,20200,2B353,3200,7.53,9.43112,42.7134
barbaggio,Barbaggio,20253,2B029,200,10.86,9.37779,42.6898
patrimonio,Patrimonio,20253,2B205,700,17.46,9.36195,42.6975
farinole,Farinole,20253,2B109,200,14.76,9.36556,42.7323
biguglia,Biguglia,20620,2B037,6400,22.27,9.42001,42.627
furiani,Furiani,20600,2B120,4700,18.49,9.41445,42.6581
poggio-d-oletta,Poggio-d'Oletta,20232,2B239,200,16.16,9.36251,42.6395
oletta,Oletta,20232,2B185,1300,26.61,9.35556,42.6325
saint-florent-2B,Saint-Florent,20217,2B298,1600,17.98,9.30251,42.6809
vallecalle,Vallecalle,20232,2B333,100,6.91,9.33834,42.5987
rapale,Rapale,20246,2B257,200,10.16,9.30362,42.5909
olmeta-di-tuda,Olmeta-di-Tuda,20232,2B188,300,17.4,9.3539,42.6114
rutali,Rutali,20239,2B265,300,17.11,9.36334,42.5798
murato,Murato,20239,2B172,600,20.38,9.32612,42.5773
san-gavino-di-tenda,San-Gavino-di-Tenda,20246,2B301,100,50.44,9.26751,42.5989
santo-pietro-di-tenda,Santo-Pietro-di-Tenda,20246,2B314,300,125.66,9.25779,42.6053
pieve,Piève,20246,2B230,100,19.7,9.28779,42.58
sorio,Sorio,20246,2B287,200,15.56,9.2739,42.5831
urtaca,Urtaca,20218,2B332,200,31.26,9.16584,42.5945
lama,Lama,20218,2B136,200,19.92,9.17223,42.5767
novella,Novella,20226,2B180,100,30.23,9.11751,42.5845
belgodere,Belgodère,20226,2B034,500,13.01,9.01779,42.5856
palasca,Palasca,20226,2B199,100,49.56,9.04279,42.5892
île-rousse,L'Île-Rousse,20220,2B134,2900,2.5,8.93751,42.635
pigna,Pigna,20220,2B231,100,2.21,8.90223,42.5995
monticello,Monticello,20220,2B168,1700,10.64,8.9539,42.6173
sant-antonino,Sant'Antonino,20220,2B296,100,4.1,8.90501,42.5892
santa-reparata-di-balagna,Santa-Reparata-di-Balagna,20220,2B316,1000,10.16,8.92834,42.6037
corbara,Corbara,20220-20256,2B093,900,10.19,8.90667,42.6145
algajola,Algajola,20220,2B010,300,1.72,8.86223,42.6078
vignale,Vignale,20290,2B350,200,10.69,9.3814,42.5381
lucciana,Lucciana,20290,2B148,4100,29.16,9.41723,42.5459
borgo,Borgo,20290,2B042,7500,37.78,9.42751,42.5539
prunelli-di-casacconi,Prunelli-di-Casacconi,20290,2B250,200,6.02,9.40168,42.5042
scolca,Scolca,20290,2B274,100,6.82,9.36195,42.5312
volpajola,Volpajola,20290,2B355,400,13.03,9.3539,42.5262
campitello,Campitello,20252,2B055,100,8.22,9.31668,42.5284
bigorno,Bigorno,20252,2B036,100,8.94,9.30084,42.5295
lento,Lento,20252,2B140,100,23.72,9.28195,42.522
pietralba,Pietralba,20218,2B223,400,38.98,9.18584,42.5464
vallica,Vallica,20259,2B339,0,12.07,9.0514,42.5212
olmi-cappella,Olmi-Cappella,20259,2B190,200,51.1,9.01973,42.5287
speloncato,Speloncato,20226,2B290,300,17.67,8.98112,42.562
pioggiola,Pioggiola,20259,2B235,100,18.59,8.99834,42.5367
costa,Costa,20226,2B097,100,1.09,9.00168,42.575
ville-di-paraso,Ville-di-Paraso,20279,2B352,200,9.37,8.9864,42.5667
occhiatana,Occhiatana,20226,2B182,200,12.62,9.0089,42.5742
avapessa,Avapessa,20225,2B025,100,3.29,8.89473,42.5614
muro,Muro,20225,2B173,300,7.92,8.91418,42.5456
zilia,Zilia,20214,2B361,200,14.01,8.90112,42.5303
nessa,Nessa,20225,2B175,100,5.86,8.94862,42.5503
feliceto,Feliceto,20225,2B112,200,15.25,8.93529,42.5437
montegrosso,Montegrosso,20214,2B167,400,22.78,8.8739,42.5356
lavatoggio,Lavatoggio,20225,2B138,100,6.86,8.87779,42.5739
cateri,Cateri,20225,2B084,200,3.18,8.89195,42.5714
lumio,Lumio,20260,2B150,1200,19.18,8.83334,42.5784
aregno,Aregno,20220,2B020,600,9.3,8.89445,42.5812
calvi,Calvi,20260,2B050,5400,31.2,8.75667,42.5678
venzolasca,Venzolasca,20215,2B343,1700,16.15,9.45668,42.4839
taglio-isolaccio,Taglio-Isolaccio,20230,2B318,500,11.47,9.46973,42.435
sorbo-ocagnano,Sorbo-Ocagnano,20213,2B286,700,10.63,9.45695,42.4756
castellare-di-casinca,Castellare-di-Casinca,20213,2B077,600,8.88,9.47334,42.4678
penta-di-casinca,Penta-di-Casinca,20213,2B207,2900,18.53,9.45973,42.4675
porri,Porri,20215,2B245,100,4.5,9.43362,42.4528
vescovato,Vescovato,20215,2B346,2300,17.52,9.44001,42.4942
casabianca,Casabianca,20237,2B069,100,3.68,9.36334,42.4464
penta-acquatella,Penta-Acquatella,20290,2B206,0,3.1,9.36306,42.4645
piano,Piano,20215,2B214,0,3.41,9.40306,42.4473
monte,Monte,20290,2B166,500,14.91,9.3914,42.4687
loreto-di-casinca,Loreto-di-Casinca,20215,2B145,300,8.1,9.43084,42.477
olmo,Olmo,20290,2B192,200,4.47,9.40751,42.4959
silvareccio,Silvareccio,20215,2B280,100,4.82,9.40945,42.4506
casalta,Casalta,20215,2B072,100,4.91,9.41001,42.442
castello-di-rostino,Castello-di-Rostino,20235,2B079,400,12.4,9.31501,42.4637
giocatojo,Giocatojo,20237,2B125,0,2.47,9.35001,42.4434
bisinchi,Bisinchi,20235,2B039,200,12.66,9.32362,42.4784
campile,Campile,20290,2B054,200,9.79,9.35362,42.4925
ortiporio,Ortiporio,20290,2B195,100,5.06,9.34334,42.4573
crocicchia,Crocicchia,20290,2B102,0,4.32,9.35223,42.4684
valle-di-rostino,Valle-di-Rostino,20235,2B337,100,15.6,9.28029,42.4592
canavaggia,Canavaggia,20235,2B059,100,34.93,9.26195,42.5034
moltifao,Moltifao,20218,2B162,700,55.19,9.11418,42.4867
castifao,Castifao,20218,2B080,200,42.15,9.11195,42.5045
mausoleo,Mausoléo,20259,2B156,0,19.43,9.00834,42.5198
calenzana,Calenzana,20214,2B049,1900,182.77,8.85529,42.5081
moncale,Moncale,20214,2B165,200,7.09,8.83584,42.5098
santa-lucia-di-moriani,Santa-Lucia-di-Moriani,20230,2B307,1200,6.22,9.52973,42.3856
san-nicolao,San-Nicolao,20230,2B313,1500,7.73,9.52501,42.375
talasani,Talasani,20230,2B319,600,10.09,9.48001,42.4081
pero-casevecchie,Pero-Casevecchie,20230,2B210,100,4.71,9.46556,42.4145
velone-orneto,Velone-Orneto,20230,2B340,100,12.34,9.47112,42.4009
pruno,Pruno,20213,2B252,200,6.44,9.43973,42.4162
poggio-mezzana,Poggio-Mezzana,20230,2B242,700,8.9,9.49501,42.3981
san-giovanni-di-moriani,San-Giovanni-di-Moriani,20230,2B302,100,10.19,9.47834,42.3745
croce,Croce,20237,2B101,100,6.43,9.36168,42.4139
ficaja,Ficaja,20237,2B113,0,5.05,9.36723,42.422
san-damiano,San-Damiano,20213,2B297,0,5.72,9.40779,42.4112
monacia-d-orezza,Monacia-d'Orezza,20229,2B164,0,4.52,9.39834,42.382
piazzole,Piazzole,20229,2B217,0,3.86,9.40195,42.3934
san-gavino-d-ampugnani,San-Gavino-d'Ampugnani,20213,2B299,100,3.22,9.42251,42.4123
verdese,Verdèse,20229,2B344,0,1.02,9.36473,42.3917
polveroso,Polveroso,20229,2B243,0,1.96,9.36501,42.4009
scata,Scata,20213,2B273,0,2.8,9.4014,42.4164
les-abymes,Abymes,97142,97101,58534,81.0,16.3065,-61.5106
anse-bertrand,Anse-Bertrand,97121,97102,4775,62.0,16.4714,-61.5099
baie-mahault,Baie-Mahault,97122,97103,30251,46.0,16.2576,-61.5883
baillif,Baillif,97123,97104,5214,24.0,16.025,-61.7287
basse-terre,Basse-Terre,97100,97105,11915,5.0,16.0015,-61.7183
bouillante,Bouillante,97132,97106,7545,43.0,16.172,-61.7263
capesterre-belle-eau,Capesterre-Belle-Eau,97130,97107,19321,103.0,16.0382,-61.5936
capesterre-de-marie-galante,Capesterre-de-Marie-Galante,97140,97108,3381,46.0,15.8901,-61.222
gourbeyre,Gourbeyre,97113,97109,7949,22.0,15.9952,-61.7078
la-desirade,Désirade,97127,97110,1579,21.0,16.3247,-61.0484
deshaies,Deshaies,97126,97111,4431,31.0,16.3095,-61.7922
grand-bourg-971,Grand-Bourg,97112,97112,5530,55.0,15.8828,-61.3157
le-gosier,Gosier,97190,97113,26311,45.0,16.2063,-61.4948
goyave,Goyave,97128,97114,8065,59.0,16.1335,-61.5766
lamentin,Lamentin,97129,97115,15913,65.0,16.2713,-61.6338
morne-a-l-eau,Morne-à-l'Eau,97111,97116,16725,64.0,16.3257,-61.4403
le-moule,Moule,97160,97117,22381,82.0,16.3339,-61.3472
petit-bourg,Petit-Bourg,97170,97118,23199,129.0,16.1878,-61.5899
petit-canal,Petit-Canal,97131,97119,8038,70.0,16.3879,-61.4534
pointe-a-pitre,Pointe-à-Pitre,97110,97120,16427,2.0,16.2409,-61.5353
pointe-noire,Pointe-Noire,97116,97121,7006,59.0,16.2317,-61.7893
port-louis-971,Port-Louis,97117,97122,5440,44.0,16.4272,-61.5106
saint-claude-971,Saint-Claude,97120,97124,10467,34.0,16.016,-61.7085
saint-francois,Saint-François,97118,97125,14797,61.0,16.251,-61.2728
saint-louis-971,Saint-Louis,97134,97126,2650,56.0,15.9543,-61.3177
sainte-anne,Sainte-Anne,97180,97128,24192,80.0,16.2238,-61.3864
